NP_963386.1,Q9UXS5.1,35.000,280,177,3,6,280,8,287,5.64e-49,162,58.57
NP_963386.1,C5A428.1,34.767,279,178,2,6,280,8,286,2.75e-48,160,58.06
NP_963386.1,O74109.1,35.000,280,177,3,6,280,8,287,3.43e-47,157,57.86
NP_963386.1,B6YSX9.1,33.692,279,181,2,6,280,8,286,9.78e-46,153,57.71
NP_963386.1,Q8TZJ8.1,35.000,280,177,3,6,280,8,287,1.30e-45,153,57.50
NP_963386.1,C6A1F5.1,34.409,279,179,2,6,280,8,286,5.58e-40,138,58.42
NP_963387.1,Q8U009.1,55.645,124,54,1,10,133,19,141,3.71e-47,145,75.81
NP_963387.1,Q9V1U6.1,55.645,124,54,1,10,133,19,141,1.05e-46,144,75.81
NP_963387.1,O59427.2,53.226,124,57,1,10,133,19,141,1.04e-45,142,75.81
NP_963387.1,Q5JJF8.1,57.600,125,52,1,9,133,18,141,6.73e-42,132,76.80
NP_963387.1,C6A2P3.1,45.000,20,11,0,86,105,121,140,4.4,23.1,65.00
NP_963389.1,Q5JJG1.1,56.886,167,70,2,3,168,15,180,3.92e-61,184,77.25
NP_963389.1,O59431.1,58.929,168,67,2,3,169,18,184,4.26e-58,176,78.57
NP_963389.1,Q9V1U9.1,60.119,168,65,2,3,169,18,184,5.60e-58,176,77.98
NP_963389.1,Q8U012.1,58.929,168,67,2,3,169,18,184,5.74e-57,173,77.98
NP_963391.1,Q9UZ78.1,38.163,283,157,4,2,275,532,805,2.09e-61,203,61.13
NP_963392.1,Q5JF49.1,35.294,34,19,1,41,74,380,410,5.2,24.3,61.76
NP_963393.1,Q8U3H1.1,31.939,263,137,13,1,243,1,241,1.20e-20,85.1,52.85
NP_963393.1,Q5JD67.1,29.008,262,146,8,1,243,1,241,4.43e-20,83.6,46.56
NP_963393.1,Q8U4G4.1,33.673,98,63,2,1,98,1,96,1.63e-12,62.8,61.22
NP_963393.1,Q5JID8.1,47.368,19,10,0,46,64,488,506,4.4,24.6,78.95
NP_963396.1,C5A426.1,51.948,154,73,1,6,158,5,158,9.98e-53,161,73.38
NP_963396.1,Q5JH34.1,50.649,154,75,1,6,158,5,158,1.86e-51,158,72.08
NP_963396.1,Q8TZK0.1,50.327,153,76,0,6,158,6,158,3.36e-51,157,72.55
NP_963396.1,Q9V2S3.1,48.734,158,81,0,1,158,1,158,6.33e-51,157,71.52
NP_963396.1,O57779.1,47.799,159,83,0,1,159,1,159,2.98e-49,152,69.81
NP_963396.1,B6YSX7.1,50.649,154,75,1,6,158,5,158,4.77e-47,147,71.43
NP_963397.1,O32466.1,55.403,583,243,10,1,568,1,581,0.0,629,72.21
NP_963397.1,C5A336.1,56.684,561,227,9,1,547,1,559,0.0,627,73.62
NP_963397.1,Q5JIR3.1,55.232,583,244,10,1,568,1,581,0.0,609,72.21
NP_963397.1,B6YV14.1,56.150,561,230,10,1,547,1,559,0.0,605,72.91
NP_963397.1,C6A5E8.1,56.429,560,228,10,1,546,1,558,0.0,600,73.75
NP_963397.1,O57728.1,59.938,322,125,3,230,547,617,938,1.15e-127,394,77.33
NP_963397.1,O57728.1,50.000,284,128,6,2,272,5,287,5.21e-74,250,64.79
NP_963397.1,Q9UXU7.1,59.627,322,126,3,230,547,670,991,2.17e-126,392,77.02
NP_963397.1,Q9UXU7.1,56.303,238,94,5,3,231,6,242,7.28e-73,248,68.91
NP_963397.1,Q8U4A6.1,55.523,344,148,4,230,568,666,1009,7.13e-124,385,74.42
NP_963397.1,Q8U4A6.1,50.177,283,127,6,3,272,6,287,1.93e-72,246,64.31
NP_963397.1,O57729.1,27.576,330,212,9,196,513,126,440,5.49e-23,98.2,44.85
NP_963397.1,Q8U4A5.1,28.528,326,202,11,196,509,123,429,6.56e-23,97.8,45.40
NP_963397.1,B6YV15.1,28.221,326,203,11,196,509,126,432,7.01e-23,97.8,46.01
NP_963397.1,Q9UXU8.2,27.576,330,212,9,196,513,123,437,7.66e-23,97.8,44.55
NP_963397.1,Q5JIR2.1,28.481,316,198,10,196,499,126,425,1.21e-22,97.1,45.25
NP_963397.1,O32467.1,28.481,316,198,10,196,499,124,423,1.43e-22,97.1,45.25
NP_963397.1,C5A337.1,28.481,316,198,10,196,499,124,423,1.54e-22,96.7,45.25
NP_963397.1,Q9V2E4.1,54.545,22,10,0,215,236,26,47,0.57,28.5,72.73
NP_963398.1,Q8U431.1,34.813,428,245,12,1,398,1,424,1.01e-61,201,54.67
NP_963398.1,Q9UY31.1,33.647,425,249,12,1,396,1,421,8.04e-59,194,54.35
NP_963398.1,O58028.1,34.253,435,250,14,1,404,1,430,1.46e-56,188,55.63
NP_963398.1,Q5JIM2.1,34.722,432,243,15,6,403,8,434,4.41e-56,187,53.94
NP_963398.1,B6YTE4.1,29.508,61,35,2,106,166,228,280,9.0,24.3,44.26
NP_963398.1,Q5JDB6.1,29.508,61,35,2,106,166,228,280,9.9,24.3,44.26
NP_963400.1,Q5JDK8.1,43.089,123,50,3,5,107,2,124,1.20e-22,82.4,58.54
NP_963400.1,B6YW70.1,43.089,123,50,3,5,107,2,124,1.24e-21,80.1,58.54
NP_963400.1,Q9UYS3.1,42.276,123,51,3,5,107,2,124,1.83e-20,77.0,56.91
NP_963400.1,O58349.1,43.089,123,50,3,5,107,2,124,2.50e-20,76.6,56.10
NP_963400.1,C5A7C4.1,42.276,123,51,3,5,107,2,124,3.50e-20,76.3,56.10
NP_963400.1,Q8U3H8.1,40.650,123,53,3,5,107,2,124,1.16e-19,74.7,56.10
NP_963400.1,C6A2D7.1,42.276,123,51,3,5,107,2,124,3.18e-19,73.9,54.47
NP_963403.1,Q5JIB3.1,31.733,375,221,9,3,349,6,373,3.20e-56,184,53.33
NP_963403.1,B6YUU9.1,32.609,368,213,10,3,342,6,366,2.57e-54,179,52.45
NP_963403.1,C5A6N2.1,29.412,374,226,7,3,345,6,372,5.51e-53,176,51.87
NP_963403.1,O59493.1,32.713,376,217,10,3,348,9,378,8.87e-51,170,53.46
NP_963403.1,Q9V1P3.2,31.662,379,222,11,3,351,6,377,1.13e-47,162,51.98
NP_963403.1,P81554.1,32.713,376,211,12,3,345,8,374,3.71e-47,160,52.66
NP_963403.1,P20300.1,46.154,65,34,1,3,67,8,71,1.26e-09,50.4,64.62
NP_963403.1,Q9V2F4.1,36.000,25,16,0,223,247,710,734,3.7,25.4,44.00
NP_963403.1,O57861.2,36.000,25,16,0,223,247,707,731,6.0,25.0,44.00
NP_963403.1,Q5JE04.1,29.630,54,36,1,103,154,38,91,7.4,24.3,42.59
NP_963404.1,P62000.1,60.000,15,6,0,120,134,97,111,6.5,24.6,73.33
NP_963405.1,B6YSE7.1,33.878,245,124,8,3,212,14,255,2.61e-33,117,51.43
NP_963405.1,Q8U0M0.1,32.645,242,131,6,3,212,14,255,2.86e-32,114,52.07
NP_963405.1,C5A2B8.1,32.068,237,129,6,8,212,19,255,3.90e-31,111,50.21
NP_963405.1,Q9V118.1,33.333,237,126,7,8,212,19,255,2.81e-29,106,53.16
NP_963405.1,Q5JIR7.1,30.864,243,135,7,2,212,14,255,6.82e-29,105,49.79
NP_963406.1,O59346.1,54.167,24,10,1,129,151,48,71,1.4,26.2,70.83
NP_963406.1,Q9V1B3.1,52.632,19,9,0,133,151,53,71,1.5,26.2,68.42
NP_963406.1,Q9V216.1,50.000,20,10,0,82,101,25,44,2.2,25.8,70.00
NP_963406.1,Q8U040.1,52.632,19,9,0,133,151,55,73,2.2,25.8,68.42
NP_963406.1,O58022.2,50.000,20,10,0,82,101,25,44,2.3,25.8,70.00
NP_963406.1,Q5JDS9.1,45.000,20,11,0,82,101,25,44,5.9,24.6,70.00
NP_963406.1,Q8TZQ5.1,45.000,20,11,0,82,101,25,44,5.9,24.3,70.00
NP_963409.1,Q9UY11.1,52.394,376,170,7,3,374,6,376,3.02e-126,365,68.35
NP_963409.1,O59584.2,52.000,375,171,7,3,373,6,375,2.34e-125,362,67.73
NP_963409.1,Q8U453.1,50.400,375,177,7,3,373,6,375,1.43e-119,348,66.40
NP_963409.1,Q5JEP3.1,50.266,376,178,7,3,374,5,375,1.94e-119,347,67.29
NP_963409.1,C6A032.1,48.670,376,184,7,3,374,5,375,7.30e-116,338,65.96
NP_963409.1,B6YUH1.1,49.202,376,182,7,3,374,5,375,2.85e-114,334,66.49
NP_963412.1,Q9UZK4.1,45.342,161,75,4,1,152,1,157,2.48e-34,115,62.73
NP_963412.1,O58998.1,45.283,159,78,3,1,152,1,157,1.13e-33,113,61.01
NP_963412.1,C5A628.1,43.396,159,81,4,1,152,1,157,2.83e-32,109,59.75
NP_963412.1,Q8U1S1.1,40.123,162,74,3,1,148,1,153,1.58e-31,107,59.26
NP_963412.1,Q5JG26.1,38.509,161,76,3,1,147,1,152,7.80e-30,103,58.39
NP_963412.1,B6YUL3.1,33.333,159,97,3,1,152,1,157,6.22e-26,93.6,59.12
NP_963412.1,O58522.1,35.000,40,26,0,1,40,1,40,0.001,33.9,67.50
NP_963412.1,Q9UZ81.1,33.333,48,30,1,1,46,1,48,0.001,33.9,62.50
NP_963412.1,C5A261.1,36.842,38,22,1,3,38,5,42,0.003,32.7,65.79
NP_963412.1,Q5JJH2.1,42.105,38,20,1,3,38,5,42,0.004,32.3,63.16
NP_963412.1,B6YSN8.1,42.105,38,20,2,3,38,5,42,0.006,31.6,68.42
NP_963412.1,Q8U020.1,47.222,36,17,2,5,38,7,42,0.009,31.2,69.44
NP_963412.1,Q8TH18.1,30.000,40,28,0,1,40,4,43,0.009,31.2,65.00
NP_963412.1,Q9V1V9.1,44.737,38,19,2,3,38,5,42,0.010,31.2,68.42
NP_963412.1,O59443.1,44.737,38,19,2,3,38,5,42,0.012,30.8,68.42
NP_963412.1,C6A184.1,40.000,30,18,0,3,32,5,34,0.026,30.0,66.67
NP_963412.1,Q9V287.2,52.174,23,11,0,7,29,178,200,0.054,29.3,69.57
NP_963412.1,B6YXR2.1,52.174,23,11,0,7,29,180,202,0.055,29.3,69.57
NP_963412.1,O57940.1,52.174,23,11,0,7,29,181,203,0.066,28.9,69.57
NP_963412.1,Q8U0H4.1,38.710,31,17,1,20,48,537,567,0.35,26.9,64.52
NP_963412.1,Q9V168.1,35.484,31,18,1,20,48,484,514,2.4,24.6,61.29
NP_963412.1,O59245.1,28.302,53,22,1,85,121,568,620,4.6,23.5,43.40
NP_963412.1,Q8U4K6.1,45.455,22,12,0,25,46,8,29,7.4,22.7,54.55
NP_963413.1,O58667.1,28.729,181,110,5,4,167,33,211,3.91e-11,57.8,48.62
NP_963413.1,Q8U1R0.1,26.425,193,99,7,4,167,33,211,1.67e-10,56.2,46.63
NP_963413.1,Q9V0D9.1,28.177,181,111,5,4,167,33,211,1.77e-10,55.8,48.07
NP_963413.1,O74020.1,32.468,77,40,4,90,165,55,120,0.23,28.5,45.45
NP_963413.1,Q9V135.1,32.468,77,40,4,90,165,55,120,0.31,28.1,45.45
NP_963413.1,C5A6R5.1,27.027,74,43,3,93,165,57,120,0.85,26.9,44.59
NP_963413.1,Q8U0K8.1,27.632,76,45,2,90,165,55,120,0.90,26.6,43.42
NP_963413.1,B6YVS9.1,26.316,76,46,2,90,165,55,120,0.98,26.6,43.42
NP_963413.1,Q9V1P8.1,38.235,34,19,1,73,106,234,265,9.7,23.5,61.76
NP_963417.1,P81414.1,26.961,204,108,8,21,217,7,176,7.04e-10,53.5,44.61
NP_963417.1,Q9V2F5.1,26.036,169,96,6,53,217,33,176,6.73e-08,47.8,43.20
NP_963417.1,O57860.1,25.444,169,97,6,53,217,33,176,8.24e-05,38.5,44.97
NP_963417.1,Q5JE70.1,29.670,91,51,2,1,86,2,84,1.48e-04,38.5,45.05
NP_963417.1,Q8U053.1,22.785,237,152,9,21,247,8,223,0.003,34.3,40.51
NP_963417.1,B6YT50.1,38.333,60,35,1,158,215,204,263,0.003,34.3,50.00
NP_963418.1,Q5JHC0.1,41.981,424,212,8,8,404,5,421,8.24e-106,320,61.79
NP_963418.1,Q9UZN0.1,41.346,416,219,7,7,399,8,421,1.81e-105,320,62.98
NP_963418.1,B6YUR8.1,41.686,427,215,8,5,404,2,421,6.00e-104,316,60.66
NP_963418.1,O58843.1,41.205,415,221,6,7,399,8,421,1.10e-103,315,62.17
NP_963418.1,Q8TH08.1,42.344,418,218,6,7,402,8,424,3.49e-102,311,62.92
NP_963419.1,C5A403.1,56.140,228,93,3,7,229,1,226,4.04e-87,254,75.00
NP_963419.1,C6A2L3.1,56.388,227,94,2,7,229,1,226,2.40e-86,252,73.57
NP_963419.1,Q9V2L5.1,56.637,226,91,3,7,227,2,225,3.92e-86,251,73.89
NP_963419.1,Q8U4M2.1,54.825,228,96,3,7,229,2,227,6.48e-86,251,74.56
NP_963419.1,B6YXH6.1,54.825,228,96,3,7,229,1,226,1.52e-85,249,74.56
NP_963419.1,O57811.1,55.556,225,95,2,7,227,2,225,1.62e-85,249,73.78
NP_963419.1,Q5JFN1.1,54.386,228,97,3,7,229,1,226,2.43e-85,249,74.56
NP_963420.1,O59132.1,39.695,393,212,10,16,388,32,419,1.62e-89,273,59.54
NP_963420.1,Q9V0T9.1,40.609,394,207,11,16,388,32,419,4.09e-88,270,59.14
NP_963420.1,Q8U0X0.1,41.099,382,204,10,23,388,43,419,1.49e-85,263,58.90
NP_963420.1,Q5JI77.1,36.983,411,230,11,2,388,16,421,3.31e-80,249,55.96
NP_963422.1,Q8U085.1,35.185,54,29,2,578,625,155,208,0.45,29.6,50.00
NP_963422.1,Q9UXU7.1,36.842,38,24,0,483,520,354,391,4.3,26.2,60.53
NP_963423.1,Q9UZ06.1,52.632,19,9,0,240,258,112,130,6.6,24.3,73.68
NP_963424.1,Q9V138.2,41.000,100,53,2,11,109,10,104,1.36e-20,76.3,62.00
NP_963424.1,Q8U0K5.2,42.574,101,50,3,11,109,12,106,2.57e-20,75.5,62.38
NP_963424.1,O59280.2,40.000,100,54,2,11,109,12,106,6.39e-20,74.7,62.00
NP_963424.1,Q5JH78.1,38.235,102,55,3,11,109,13,109,2.95e-18,70.5,60.78
NP_963424.1,Q8TZS0.1,36.364,22,14,0,64,85,93,114,0.70,25.0,63.64
NP_963425.1,O50093.1,39.216,102,53,5,182,278,330,427,1.07e-14,70.1,62.75
NP_963425.1,O58613.1,39.423,104,56,4,177,273,220,323,3.54e-13,65.1,55.77
NP_963427.1,Q5JH31.1,55.418,323,143,1,7,329,20,341,6.70e-123,355,79.88
NP_963427.1,O57776.1,54.518,332,142,3,6,329,11,341,1.33e-121,352,76.51
NP_963427.1,Q8TZK3.1,54.217,332,143,3,6,329,11,341,3.37e-120,348,76.81
NP_963427.1,Q9V2S0.1,54.819,332,141,3,6,329,11,341,4.52e-120,348,76.20
NP_963427.1,Q52630.1,54.167,312,142,1,18,329,25,335,1.01e-116,339,79.17
NP_963427.1,Q8U3E3.1,42.813,327,179,1,15,333,20,346,2.79e-91,275,64.83
NP_963427.1,Q9HHC9.1,42.628,312,171,1,30,333,37,348,3.58e-87,265,64.74
NP_963427.1,O58491.1,41.641,329,182,2,15,333,18,346,1.35e-86,264,64.74
NP_963427.1,Q9UZ61.1,43.269,312,169,1,30,333,35,346,4.33e-86,262,64.74
NP_963427.1,Q9HHD0.1,28.165,316,199,11,33,329,5,311,5.17e-16,74.7,50.32
NP_963427.1,Q8U0S7.1,29.299,314,198,12,33,329,5,311,6.50e-16,74.3,50.00
NP_963427.1,O59060.1,28.981,314,199,12,33,329,5,311,3.30e-15,72.0,50.00
NP_963427.1,Q9V0H5.1,30.408,319,196,13,50,347,19,332,3.76e-15,72.0,51.41
NP_963428.1,Q9UZK7.1,23.214,56,41,1,87,142,240,293,5.8,23.9,50.00
NP_963431.1,Q5JG00.1,23.333,30,23,0,69,98,52,81,8.2,22.7,60.00
NP_963436.1,O57762.1,70.270,518,154,0,6,523,7,524,0.0,717,84.36
NP_963436.1,Q9V2Q7.1,70.192,520,155,0,6,525,7,526,0.0,716,84.04
NP_963436.1,Q52500.1,69.157,522,161,0,6,527,7,528,0.0,703,83.91
NP_963436.1,O24730.2,68.966,522,162,0,6,527,7,528,0.0,702,83.91
NP_963436.1,P61111.1,68.846,520,162,0,4,523,5,524,0.0,696,83.27
NP_963436.1,O24732.1,68.199,522,165,1,6,527,7,527,0.0,684,82.95
NP_963436.1,O24731.1,66.105,534,180,1,4,537,5,537,0.0,678,80.90
NP_963437.1,O74020.1,39.015,528,266,15,5,492,11,522,1.61e-106,327,57.01
NP_963437.1,Q9V135.1,37.879,528,272,14,5,492,11,522,1.59e-98,306,55.87
NP_963437.1,Q8U0K8.1,37.711,533,268,14,5,492,11,524,2.33e-98,306,54.60
NP_963437.1,C5A6R5.1,37.023,524,289,12,5,492,11,529,5.40e-96,300,54.39
NP_963437.1,B6YVS9.1,36.106,529,280,15,5,492,11,522,1.73e-94,296,54.44
NP_963437.1,Q5JH81.1,35.878,524,296,11,5,492,11,530,1.22e-93,294,54.77
NP_963437.1,C6A3G4.1,35.714,532,280,13,5,492,13,526,3.36e-83,266,54.32
NP_963437.1,Q9V108.2,38.889,54,30,2,265,318,30,80,1.9,26.2,55.56
NP_963437.1,C5A782.1,35.897,39,16,3,112,148,66,97,2.1,26.9,58.97
NP_963439.1,B6YSL4.1,46.642,268,122,6,1,263,1,252,9.66e-64,197,60.82
NP_963439.1,C5A285.1,45.896,268,124,6,1,263,1,252,3.18e-63,195,60.82
NP_963439.1,Q5JDI0.1,45.693,267,126,5,1,263,1,252,6.36e-63,194,60.30
NP_963439.1,C6A160.1,45.693,267,126,6,1,263,1,252,2.55e-62,193,61.42
NP_963439.1,O59420.1,45.896,268,124,6,1,263,1,252,4.44e-61,190,60.07
NP_963439.1,Q9V1T6.1,45.896,268,124,6,1,263,1,252,5.58e-61,189,59.33
NP_963439.1,Q8TZZ9.1,45.149,268,126,6,1,263,1,252,6.95e-60,187,59.33
NP_963440.1,Q8U4B5.1,36.667,30,18,1,146,174,105,134,2.8,24.6,56.67
NP_963440.1,O58054.1,32.432,37,22,2,37,71,80,115,4.5,24.3,62.16
NP_963442.1,O58549.1,23.476,328,219,11,31,339,46,360,3.01e-10,57.8,42.68
NP_963444.1,Q8U020.1,31.122,196,97,8,3,174,4,185,7.15e-12,57.8,47.45
NP_963444.1,Q9V1V9.1,29.146,199,103,8,3,177,4,188,3.39e-11,55.8,47.74
NP_963444.1,C5A261.1,27.000,200,102,7,3,175,4,186,4.19e-11,55.5,45.50
NP_963444.1,C6A184.1,29.897,194,102,8,3,174,4,185,7.44e-11,54.7,48.45
NP_963444.1,O59443.1,30.612,196,104,8,3,177,4,188,1.22e-10,54.3,47.45
NP_963444.1,B6YSN8.1,28.426,197,103,8,3,175,4,186,4.26e-10,52.8,47.72
NP_963444.1,Q5JJH2.1,30.000,190,107,7,3,174,4,185,6.23e-10,52.4,48.95
NP_963444.1,C5A558.1,24.375,160,95,6,3,147,2,150,5.49e-06,41.2,43.12
NP_963444.1,B6YXM1.1,23.280,189,118,7,3,175,2,179,8.65e-06,40.4,42.33
NP_963444.1,Q5JG26.1,26.573,143,61,4,3,135,2,110,2.10e-05,39.3,41.96
NP_963444.1,Q5JGV4.1,23.750,160,96,6,3,147,2,150,2.72e-05,38.9,41.25
NP_963444.1,C5A628.1,26.471,136,70,5,3,135,2,110,2.65e-04,36.2,42.65
NP_963444.1,Q9UZN1.1,39.474,38,23,0,4,41,3,40,2.84e-04,36.2,63.16
NP_963444.1,O58998.1,43.750,32,18,0,3,34,2,33,3.20e-04,35.8,71.88
NP_963444.1,O58844.1,40.000,35,21,0,4,38,3,37,3.86e-04,35.8,65.71
NP_963444.1,Q8U207.1,39.394,33,20,0,4,36,3,35,6.53e-04,35.0,69.70
NP_963444.1,Q9UZK4.1,43.750,32,18,0,3,34,2,33,0.001,34.7,68.75
NP_963444.1,B6YVU5.1,37.143,35,22,0,4,38,3,37,0.001,34.3,65.71
NP_963444.1,Q8U1S1.1,37.500,32,20,0,3,34,2,33,0.002,33.5,68.75
NP_963444.1,C6A2Q1.1,37.143,35,22,0,4,38,3,37,0.003,33.1,65.71
NP_963444.1,Q5JH68.1,36.364,33,21,0,4,36,3,35,0.003,33.1,66.67
NP_963444.1,C5A5D0.1,34.286,35,23,0,4,38,3,37,0.005,32.7,62.86
NP_963444.1,Q9V023.1,35.294,34,21,1,3,36,2,34,0.029,30.0,64.71
NP_963444.1,Q8TH18.1,38.235,34,21,0,5,38,7,40,0.051,29.3,52.94
NP_963444.1,Q9UZ81.1,38.235,34,21,0,5,38,4,37,0.099,28.5,52.94
NP_963444.1,O58522.1,36.364,33,21,0,5,37,4,36,0.11,28.5,54.55
NP_963444.1,Q9V216.1,69.231,13,4,0,3,15,25,37,9.4,22.7,84.62
NP_963446.1,Q9V2H1.1,30.623,369,213,13,1,337,4,361,5.55e-32,122,47.70
NP_963446.1,O74081.2,32.298,322,179,11,44,337,52,362,3.20e-31,119,48.14
NP_963446.1,Q8TH22.1,30.294,340,199,11,44,355,52,381,1.19e-28,112,47.35
NP_963446.1,Q5JJ38.1,26.575,365,220,13,44,376,52,400,3.24e-28,111,46.85
NP_963446.1,C5A3V9.1,26.050,357,218,10,44,370,52,392,1.20e-27,109,45.38
NP_963446.1,O73984.1,32.000,75,49,1,287,361,120,192,1.2,27.3,46.67
NP_963446.1,Q76KA7.1,33.333,75,41,2,294,361,120,192,1.8,26.6,46.67
NP_963446.1,Q8U260.1,30.667,75,50,1,287,361,120,192,3.0,25.8,46.67
NP_963446.1,B6YTJ3.1,31.148,61,42,0,292,352,125,185,5.8,25.0,45.90
NP_963450.1,P31814.1,53.167,600,273,4,5,598,521,1118,0.0,632,70.83
NP_963450.1,C6A0T3.1,30.380,79,37,4,236,303,269,340,8.1,25.0,46.84
NP_963451.1,C6A184.1,39.394,33,17,1,157,186,3,35,0.57,27.3,60.61
NP_963451.1,Q5JJH2.1,62.500,16,6,0,157,172,3,18,0.83,26.9,87.50
NP_963451.1,Q9V1V9.1,56.250,16,7,0,157,172,3,18,1.3,26.2,87.50
NP_963451.1,Q8U020.1,56.250,16,7,0,157,172,3,18,1.3,26.2,87.50
NP_963451.1,O59443.1,56.250,16,7,0,157,172,3,18,1.4,26.2,87.50
NP_963451.1,Q8TH18.1,26.923,104,58,5,157,244,4,105,1.7,25.8,47.12
NP_963451.1,C5A261.1,56.250,16,7,0,157,172,3,18,2.0,25.8,87.50
NP_963451.1,B6YSN8.1,56.250,16,7,0,157,172,3,18,2.3,25.4,87.50
NP_963451.1,Q9UZ81.1,32.075,53,31,3,161,210,5,55,3.4,25.0,56.60
NP_963451.1,O58522.1,33.962,53,30,3,161,210,5,55,4.7,24.6,56.60
NP_963453.1,O58984.1,33.854,192,102,8,1,179,18,197,8.31e-23,86.7,51.04
NP_963453.1,Q9UZJ3.2,37.267,161,76,8,32,179,29,177,2.18e-21,82.4,54.04
NP_963455.1,O58728.1,27.228,202,135,4,114,309,152,347,1.17e-12,63.9,50.00
NP_963460.1,O57857.2,52.000,25,9,1,159,180,158,182,8.0,23.5,64.00
NP_963460.1,Q9V2F9.2,52.000,25,9,1,159,180,158,182,8.4,23.1,64.00
NP_963460.1,Q8U4Q7.1,52.000,25,9,1,159,180,158,182,9.4,23.1,64.00
NP_963461.1,Q9V1V8.1,31.303,476,286,10,4,464,6,455,5.86e-60,200,50.00
NP_963461.1,Q8U019.1,32.427,478,282,11,4,466,6,457,1.02e-59,199,50.42
NP_963461.1,O59442.1,31.343,469,281,10,13,466,15,457,5.33e-58,195,49.47
NP_963462.1,Q8U4J3.1,57.143,280,116,2,37,314,571,848,7.82e-101,311,75.00
NP_963462.1,Q8U4J3.1,65.217,46,16,0,4,49,15,60,7.27e-16,74.3,78.26
NP_963462.1,Q5JHP2.1,56.884,276,115,2,37,310,586,859,3.95e-100,310,75.00
NP_963462.1,Q5JHP2.1,60.870,46,18,0,4,49,15,60,8.70e-15,71.2,78.26
NP_963462.1,O57852.1,56.842,285,118,3,37,318,573,855,7.37e-100,309,74.04
NP_963462.1,O57852.1,63.043,46,17,0,4,49,17,62,2.50e-15,72.8,78.26
NP_963462.1,Q9V2G4.1,48.108,185,93,2,135,318,1255,1437,7.78e-48,168,71.89
NP_963462.1,Q9V2G4.1,53.416,161,71,3,14,170,524,684,1.41e-41,150,63.98
NP_963462.1,Q9V2G4.1,54.902,51,23,0,4,54,17,67,3.67e-14,69.3,72.55
NP_963462.1,O57853.1,34.272,213,114,8,4,205,6,203,1.37e-27,108,55.40
NP_963462.1,Q9V2G3.3,36.279,215,105,10,4,204,6,202,2.78e-27,107,55.81
NP_963462.1,Q5JHP1.1,35.211,213,110,9,4,204,6,202,4.07e-27,107,57.28
NP_963462.1,Q9UWR2.1,29.110,292,163,8,4,287,6,261,1.96e-26,105,50.00
NP_963462.1,B6YXR2.1,33.750,80,36,4,38,111,176,244,0.001,36.2,50.00
NP_963462.1,O57940.1,35.000,80,35,5,38,111,177,245,0.002,35.8,51.25
NP_963462.1,Q9V287.2,35.000,80,35,5,38,111,174,242,0.002,35.8,51.25
NP_963462.1,Q8U4H3.1,33.750,80,36,5,38,111,174,242,0.004,34.7,51.25
NP_963462.1,B6YVU5.1,25.000,92,59,2,37,119,2,92,0.029,31.6,45.65
NP_963462.1,Q8U207.1,33.333,60,25,3,37,96,2,46,0.29,28.5,48.33
NP_963462.1,O58844.1,42.857,28,15,1,37,64,2,28,0.47,27.7,64.29
NP_963462.1,Q9UZN1.1,42.857,28,15,1,37,64,2,28,0.48,27.7,64.29
NP_963462.1,C5A5D0.1,39.286,28,16,1,37,64,2,28,0.98,26.9,64.29
NP_963462.1,Q5JH68.1,44.000,25,13,1,37,61,2,25,1.1,26.6,68.00
NP_963462.1,C6A2Q1.1,50.000,16,8,0,37,52,2,17,2.5,25.4,81.25
NP_963465.1,Q8TZV9.1,46.429,28,13,1,86,111,194,221,4.7,24.6,67.86
NP_963466.1,P31814.1,41.483,499,258,11,9,484,18,505,2.92e-111,351,61.12
NP_963468.1,Q5JDS9.1,67.600,250,75,1,3,252,2,245,1.29e-127,358,82.80
NP_963468.1,O58022.2,67.470,249,75,1,4,252,3,245,3.72e-126,354,83.13
NP_963468.1,Q9V216.1,65.863,249,79,1,4,252,3,245,5.09e-125,352,82.73
NP_963468.1,Q8TZQ5.1,65.863,249,79,1,3,251,2,244,1.13e-124,350,82.73
NP_963468.1,O57859.1,25.676,148,80,5,8,153,15,134,4.16e-05,39.7,43.92
NP_963468.1,Q9V2F6.2,29.600,125,57,7,8,126,5,104,5.49e-04,36.2,45.60
NP_963468.1,P81415.1,27.922,154,69,8,8,153,9,128,0.002,34.7,41.56
NP_963468.1,Q9V2G3.3,45.946,37,17,1,2,38,24,57,0.010,32.7,64.86
NP_963468.1,Q9UWR2.1,43.243,37,18,1,2,38,24,57,0.018,32.0,67.57
NP_963468.1,O57853.1,40.541,37,19,1,2,38,24,57,0.019,32.0,67.57
NP_963468.1,O58221.2,38.095,42,23,1,4,42,29,70,0.21,28.9,57.14
NP_963468.1,Q9UYC6.1,46.429,28,15,0,15,42,53,80,0.22,28.9,64.29
NP_963468.1,Q8NKS6.1,46.429,28,15,0,15,42,49,76,0.30,28.5,64.29
NP_963469.1,Q8U443.1,73.469,49,11,1,1,47,1,49,7.38e-22,75.9,79.59
NP_963469.1,P61239.1,69.388,49,13,1,1,47,1,49,1.67e-20,72.4,77.55
NP_963469.1,Q5JIY9.1,66.667,48,14,1,2,47,9,56,3.08e-20,71.6,79.17
NP_963469.1,P61238.2,67.347,49,14,1,1,47,1,49,3.49e-20,71.6,77.55
NP_963469.1,C5A443.1,69.048,42,11,1,8,47,14,55,1.18e-17,65.1,80.95
NP_963469.1,C5A5L9.2,41.026,39,22,1,6,43,339,377,3.29e-05,35.4,53.85
